"","SE","tipo","categoria","numero","id","sector","x","y","shp","id_hub","depend"
"480","riego","sum","provisioning",1,1,"11",485311.6297,4688553.2413,"11_sum_for_riego","11_sum_for_riego_1","dd"
"481","riego","sum","provisioning",1,2,"11",486031.3578,4688159.6852,"11_sum_for_riego","11_sum_for_riego_2","dd"
"482","riego","sum","provisioning",1,3,"11",484990.5644,4687919.1627,"11_sum_for_riego","11_sum_for_riego_3","dd"
"483","riego","sum","provisioning",1,4,"11",489395.5187,4685710.423,"11_sum_for_riego","11_sum_for_riego_4","dd"
"484","riego","sum","provisioning",1,5,"11",499036.228616684,4680395.25034018,"11_sum_for_riego","11_sum_for_riego_5","dd"
"485","riego","sum","provisioning",1,6,"11",502624.93662829,4682639.52635812,"11_sum_for_riego","11_sum_for_riego_6","dd"
"486","riego","sum","provisioning",1,7,"11",503504.2703,4683602.7556,"11_sum_for_riego","11_sum_for_riego_7","dd"
"487","riego","sum","provisioning",1,8,"11",503684.2681,4683272.7537,"11_sum_for_riego","11_sum_for_riego_8","dd"
"488","riego","sum","provisioning",1,9,"11",496789.7847,4691814.8091,"11_sum_for_riego","11_sum_for_riego_9","dd"
"489","riego","sum","provisioning",1,10,"11",492364.4128,4694122.4965,"11_sum_for_riego","11_sum_for_riego_10","dd"
"490","riego","sum","provisioning",1,11,"11",492651.5969,4693827.2424,"11_sum_for_riego","11_sum_for_riego_11","dd"
"491","bio","sum","regulating",3,1,"12",484843.273727666,4687754.10346601,"12_sum_agr_bio","12_sum_agr_bio_1","nd"
"492","bio","sum","regulating",3,2,"12",485562.392632454,4688545.7784489,"12_sum_agr_bio","12_sum_agr_bio_2","nd"
"493","bio","sum","regulating",3,3,"12",486142.328585261,4688288.02913655,"12_sum_agr_bio","12_sum_agr_bio_3","nd"
"494","bio","sum","regulating",3,4,"12",509082.017385192,4681361.0163669,"12_sum_agr_bio","12_sum_agr_bio_4","nd"
"495","bio","sum","regulating",3,5,"12",509565.297345864,4680942.17373432,"12_sum_agr_bio","12_sum_agr_bio_5","nd"
"496","bio","sum","regulating",3,6,"12",510736.73343,4679906.24499,"12_sum_agr_bio","12_sum_agr_bio_6","nd"
"497","bio","sum","regulating",3,7,"12",511691.729172824,4678493.55526691,"12_sum_agr_bio","12_sum_agr_bio_7","nd"
"498","bio","sum","regulating",3,8,"12",509678.062670021,4675013.93955007,"12_sum_agr_bio","12_sum_agr_bio_8","nd"
"499","bio","sum","regulating",3,9,"12",508775.940076765,4675126.70487423,"12_sum_agr_bio","12_sum_agr_bio_9","nd"
"500","bio","sum","regulating",3,10,"12",508163.785459913,4674401.78493322,"12_sum_agr_bio","12_sum_agr_bio_10","nd"
"501","bio","sum","regulating",3,11,"12",508953.142729012,4674208.47294895,"12_sum_agr_bio","12_sum_agr_bio_11","nd"
"502","bio","sum","regulating",3,12,"12",508083.238799801,4673725.19298828,"12_sum_agr_bio","12_sum_agr_bio_12","nd"
"503","bio","sum","regulating",3,13,"12",508929.4271,4673355.4725,"12_sum_agr_bio","12_sum_agr_bio_13","nd"
"504","bio","sum","regulating",3,14,"12",509009.52539109,4672102.17778702,"12_sum_agr_bio","12_sum_agr_bio_14","nd"
"505","bio","sum","regulating",3,15,"12",508904.814732945,4672130.36911806,"12_sum_agr_bio","12_sum_agr_bio_15","nd"
"506","bio","sum","regulating",3,16,"12",509086.044718197,4672243.13444221,"12_sum_agr_bio","12_sum_agr_bio_16","nd"
"507","bio","sum","regulating",3,17,"12",510336.294,4676080.8839,"12_sum_agr_bio","12_sum_agr_bio_17","nd"
"508","bio","sum","regulating",3,18,"12",510220.497402339,4676095.89548749,"12_sum_agr_bio","12_sum_agr_bio_18","nd"
"509","bio","sum","regulating",3,19,"12",510138.167245998,4676147.31194684,"12_sum_agr_bio","12_sum_agr_bio_19","nd"
"510","bio","sum","regulating",3,20,"12",487034.382846003,4687849.04983894,"12_sum_agr_bio","12_sum_agr_bio_20","nd"
"511","bio","sum","regulating",3,21,"12",487884.7836,4687225.1397,"12_sum_agr_bio","12_sum_agr_bio_21","nd"
"512","bio","sum","regulating",3,22,"12",488353.6833,4686225.569,"12_sum_agr_bio","12_sum_agr_bio_22","nd"
"513","bio","sum","regulating",3,23,"12",489315.001618271,4686270.38025243,"12_sum_agr_bio","12_sum_agr_bio_23","nd"
"514","bio","sum","regulating",3,24,"12",489445.96066969,4685725.80744781,"12_sum_agr_bio","12_sum_agr_bio_24","nd"
"515","bio","sum","regulating",3,25,"12",490687.696,4685187.181,"12_sum_agr_bio","12_sum_agr_bio_25","nd"
"516","bio","sum","regulating",3,26,"12",491758.444461578,4685110.46339512,"12_sum_agr_bio","12_sum_agr_bio_26","nd"
"517","bio","sum","regulating",3,27,"12",492565.550491397,4685147.85186986,"12_sum_agr_bio","12_sum_agr_bio_27","nd"
"518","bio","sum","regulating",3,28,"12",493479.0355,4684719.4308,"12_sum_agr_bio","12_sum_agr_bio_28","nd"
"519","bio","sum","regulating",3,29,"12",494845.7986,4684660.4484,"12_sum_agr_bio","12_sum_agr_bio_29","nd"
"520","bio","sum","regulating",3,30,"12",495052.892949843,4683949.22993631,"12_sum_agr_bio","12_sum_agr_bio_30","nd"
"521","bio","sum","regulating",3,31,"12",495779.2463303,4683337.2538673,"12_sum_agr_bio","12_sum_agr_bio_31","nd"
"522","bio","sum","regulating",3,32,"12",497101.7564,4683124.2676,"12_sum_agr_bio","12_sum_agr_bio_32","nd"
"523","bio","sum","regulating",3,33,"12",498966.541869735,4682788.92513528,"12_sum_agr_bio","12_sum_agr_bio_33","nd"
"524","bio","sum","regulating",3,34,"12",500319.192977055,4682026.90081207,"12_sum_agr_bio","12_sum_agr_bio_34","nd"
"525","bio","sum","regulating",3,35,"12",501577.844807522,4682522.95094401,"12_sum_agr_bio","12_sum_agr_bio_35","nd"
"526","bio","sum","regulating",3,36,"12",502789.376353064,4681240.83646198,"12_sum_agr_bio","12_sum_agr_bio_36","nd"
"527","bio","sum","regulating",3,37,"12",503702.7654,4680286.869,"12_sum_agr_bio","12_sum_agr_bio_37","nd"
"528","bio","sum","regulating",3,38,"12",505273.7047,4678558.4243,"12_sum_agr_bio","12_sum_agr_bio_38","nd"
"529","bio","sum","regulating",3,39,"12",506875.9943,4678023.0036,"12_sum_agr_bio","12_sum_agr_bio_39","nd"
"530","bio","sum","regulating",3,40,"12",508445.362464736,4677364.5485275,"12_sum_agr_bio","12_sum_agr_bio_40","nd"
"531","bio","sum","regulating",3,41,"12",509604.34852718,4676449.00820502,"12_sum_agr_bio","12_sum_agr_bio_41","nd"
"532","bio","sum","regulating",3,42,"12",508173.853792427,4671095.34453561,"12_sum_agr_bio","12_sum_agr_bio_42","nd"
"533","bio","sum","regulating",3,43,"12",507191.184539059,4670821.48589123,"12_sum_agr_bio","12_sum_agr_bio_43","nd"
"534","bio","sum","regulating",3,44,"12",506740.123242431,4670032.12862213,"12_sum_agr_bio","12_sum_agr_bio_44","nd"
"535","bio","sum","regulating",3,45,"12",505499.704676705,4669661.61398562,"12_sum_agr_bio","12_sum_agr_bio_45","nd"
"536","bio","sum","regulating",3,46,"12",504903.659391875,4669242.77135304,"12_sum_agr_bio","12_sum_agr_bio_46","nd"
"537","bio","sum","regulating",3,47,"12",504355.942103113,4668469.52341596,"12_sum_agr_bio","12_sum_agr_bio_47","nd"
"538","bio","sum","regulating",3,48,"12",503244.398193566,4668018.46211933,"12_sum_agr_bio","12_sum_agr_bio_48","nd"
"539","bio","sum","regulating",3,49,"12",502455.040924467,4668453.41408394,"12_sum_agr_bio","12_sum_agr_bio_49","nd"
"540","bio","sum","regulating",3,50,"12",501617.355659301,4668131.22744349,"12_sum_agr_bio","12_sum_agr_bio_50","nd"
"541","bio","sum","regulating",3,51,"12",500360.827761552,4668388.97675585,"12_sum_agr_bio","12_sum_agr_bio_51","nd"
"542","bio","sum","regulating",3,52,"12",499168.737191893,4668195.66477158,"12_sum_agr_bio","12_sum_agr_bio_52","nd"
"543","bio","sum","regulating",3,53,"12",498564.637241052,4667325.76084236,"12_sum_agr_bio","12_sum_agr_bio_53","nd"
"544","bio","sum","regulating",3,54,"12",497565.858655662,4667245.21418225,"12_sum_agr_bio","12_sum_agr_bio_54","nd"
"545","bio","sum","regulating",3,55,"12",498008.865286278,4668332.59409377,"12_sum_agr_bio","12_sum_agr_bio_55","nd"
"546","bio","sum","regulating",3,56,"12",496550.368440323,4667633.01358529,"12_sum_agr_bio","12_sum_agr_bio_56","nd"
"547","bio","sum","regulating",3,57,"12",496011.308115498,4667792.93147101,"12_sum_agr_bio","12_sum_agr_bio_57","nd"
"548","hum","sum","provisioning",2,1,"12",505239.941697844,4665791.34696724,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_1","nd"
"549","hum","sum","provisioning",2,2,"12",502630.229910211,4669538.78032896,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_2","nd"
"550","hum","sum","provisioning",2,3,"12",502859.787891531,4671437.6678411,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_3","nd"
"551","hum","sum","provisioning",2,4,"12",506093.736295033,4668497.71474701,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_4","nd"
"552","hum","sum","provisioning",2,5,"12",506818.656236041,4670763.08956266,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_5","nd"
"553","hum","sum","provisioning",2,6,"12",503463.887842372,4675054.21288014,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_6","nd"
"554","hum","sum","provisioning",2,7,"12",503222.247862036,4676729.58341047,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_7","nd"
"555","hum","sum","provisioning",2,8,"12",498421.666919353,4675746.9141571,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_8","nd"
"556","hum","sum","provisioning",2,9,"12",498872.728215981,4679742.02849866,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_9","nd"
"557","hum","sum","provisioning",2,10,"12",503633.035828607,4681054.93905849,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_10","nd"
"558","hum","sum","provisioning",2,11,"12",497798.71639381,4684252.34991902,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_11","nd"
"559","hum","sum","provisioning",2,12,"12",496134.141772169,4685613.88002084,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_12","nd"
"560","hum","sum","provisioning",2,13,"12",501014.2105223,4684140.8253294,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_13","nd"
"561","hum","sum","provisioning",2,14,"12",504301.573107538,4684035.16548264,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_14","nd"
"562","hum","sum","provisioning",2,15,"12",506089.708962027,4678549.937929,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_15","nd"
"563","hum","sum","provisioning",2,16,"12",508502.081432384,4665519.50198936,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_16","nd"
"564","hum","sum","provisioning",2,17,"12",511305.105204286,4662168.7609287,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_17","nd"
"565","hum","sum","provisioning",2,18,"12",494292.04111052,4684910.87851278,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_18","nd"
"566","hum","sum","provisioning",2,19,"12",485338.6108,4688694.4213,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_19","nd"
"567","hum","sum","provisioning",2,20,"12",486031.3578,4688159.6852,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_20","nd"
"568","hum","sum","provisioning",2,21,"12",510402.98261103,4683054.50989577,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_21","nd"
"569","hum","sum","provisioning",2,22,"12",506536.742925648,4683795.5391688,"12_sum_agr_cons_hum","12_sum_agr_cons_hum_22","nd"
"570","estetic","sum","cultural",5,1,"12",484442.007,4687205.7033,"12_sum_agr_estetic","12_sum_agr_estetic_1","nd"
"571","estetic","sum","cultural",5,2,"12",485189.864329435,4688078.60782025,"12_sum_agr_estetic","12_sum_agr_estetic_2","nd"
"572","estetic","sum","cultural",5,3,"12",486140.314918758,4688239.70114047,"12_sum_agr_estetic","12_sum_agr_estetic_3","nd"
"573","estetic","sum","cultural",5,4,"12",485334.848317637,4688900.18375339,"12_sum_agr_estetic","12_sum_agr_estetic_4","nd"
"574","estetic","sum","cultural",5,5,"12",484310.2711,4689742.2847,"12_sum_agr_estetic","12_sum_agr_estetic_5","nd"
"575","estetic","sum","cultural",5,6,"12",478955.552836757,4691638.7701972,"12_sum_agr_estetic","12_sum_agr_estetic_6","nd"
"576","estetic","sum","cultural",5,7,"12",477553.542796322,4691862.09728954,"12_sum_agr_estetic","12_sum_agr_estetic_7","nd"
"577","estetic","sum","cultural",5,8,"12",479280.791029046,4692608.63346894,"12_sum_agr_estetic","12_sum_agr_estetic_8","nd"
"578","estetic","sum","cultural",5,9,"12",481913.2380638,4684991.8801284,"12_sum_agr_estetic","12_sum_agr_estetic_9","nd"
"579","estetic","sum","cultural",5,10,"12",476910.978881324,4683550.13808847,"12_sum_agr_estetic","12_sum_agr_estetic_10","nd"
"580","estetic","sum","cultural",5,11,"12",475492.046451936,4686000.50398935,"12_sum_agr_estetic","12_sum_agr_estetic_11","nd"
"581","estetic","sum","cultural",5,12,"12",487815.68544909,4687176.48522699,"12_sum_agr_estetic","12_sum_agr_estetic_12","nd"
"582","estetic","sum","cultural",5,13,"12",489238.256873263,4686297.70963444,"12_sum_agr_estetic","12_sum_agr_estetic_13","nd"
"583","estetic","sum","cultural",5,14,"12",490240.94638431,4685485.59315638,"12_sum_agr_estetic","12_sum_agr_estetic_14","nd"
"584","estetic","sum","cultural",5,15,"12",491794.285512153,4685168.41866318,"12_sum_agr_estetic","12_sum_agr_estetic_15","nd"
"585","estetic","sum","cultural",5,16,"12",493479.0355,4684719.4308,"12_sum_agr_estetic","12_sum_agr_estetic_16","nd"
"586","estetic","sum","cultural",5,17,"12",511923.300820646,4678566.047261,"12_sum_agr_estetic","12_sum_agr_estetic_17","nd"
"587","estetic","sum","cultural",5,18,"12",511053.3247,4679328.8797,"12_sum_agr_estetic","12_sum_agr_estetic_18","nd"
"588","estetic","sum","cultural",5,19,"12",510183.492962224,4680209.19912729,"12_sum_agr_estetic","12_sum_agr_estetic_19","nd"
"589","estetic","sum","cultural",5,20,"12",508837.5438,4681660.8435,"12_sum_agr_estetic","12_sum_agr_estetic_20","nd"
"590","estetic","sum","cultural",5,21,"12",510336.5023,4675952.6919,"12_sum_agr_estetic","12_sum_agr_estetic_21","nd"
"591","estetic","sum","cultural",5,22,"12",509745.7112,4676288.9917,"12_sum_agr_estetic","12_sum_agr_estetic_22","nd"
"592","estetic","sum","cultural",5,23,"12",509436.450928474,4676538.99933814,"12_sum_agr_estetic","12_sum_agr_estetic_23","nd"
"593","estetic","sum","cultural",5,24,"12",509667.994337507,4675618.0395009,"12_sum_agr_estetic","12_sum_agr_estetic_24","nd"
"594","estetic","sum","cultural",5,25,"12",508910.855732453,4675247.52486438,"12_sum_agr_estetic","12_sum_agr_estetic_25","nd"
"595","estetic","sum","cultural",5,26,"12",509506.901017283,4674780.35423573,"12_sum_agr_estetic","12_sum_agr_estetic_26","nd"
"596","estetic","sum","cultural",5,27,"12",508298.701115601,4674442.05826326,"12_sum_agr_estetic","12_sum_agr_estetic_27","nd"
"597","estetic","sum","cultural",5,28,"12",509328.4347,4674081.2572,"12_sum_agr_estetic","12_sum_agr_estetic_28","nd"
"598","estetic","sum","cultural",5,29,"12",508653.106420094,4673813.79431439,"12_sum_agr_estetic","12_sum_agr_estetic_29","nd"
"599","estetic","sum","cultural",5,30,"12",508798.090408296,4672879.45305709,"12_sum_agr_estetic","12_sum_agr_estetic_30","nd"
"600","estetic","sum","cultural",5,31,"12",508991.402392565,4672090.09578799,"12_sum_agr_estetic","12_sum_agr_estetic_31","nd"
"601","estetic","sum","cultural",5,32,"12",508620.887756049,4672106.20512001,"12_sum_agr_estetic","12_sum_agr_estetic_32","nd"
"602","estetic","sum","cultural",5,33,"12",508749.762412229,4671800.12781159,"12_sum_agr_estetic","12_sum_agr_estetic_33","nd"
"603","estetic","sum","cultural",5,34,"12",508137.607795377,4671139.64519867,"12_sum_agr_estetic","12_sum_agr_estetic_34","nd"
"604","estetic","sum","cultural",5,35,"12",507267.703866166,4670801.3492262,"12_sum_agr_estetic","12_sum_agr_estetic_35","nd"
"605","estetic","sum","cultural",5,36,"12",506784.423905493,4669995.88262507,"12_sum_agr_estetic","12_sum_agr_estetic_36","nd"
"606","estetic","sum","cultural",5,37,"12",505785.645320103,4669544.82132845,"12_sum_agr_estetic","12_sum_agr_estetic_37","nd"
"607","estetic","sum","cultural",5,38,"12",504980.178718982,4669512.6026644,"12_sum_agr_estetic","12_sum_agr_estetic_38","nd"
"608","estetic","sum","cultural",5,39,"12",504641.882746511,4668610.48007115,"12_sum_agr_estetic","12_sum_agr_estetic_39","nd"
"609","estetic","sum","cultural",5,40,"12",503788.088149323,4668111.09077845,"12_sum_agr_estetic","12_sum_agr_estetic_40","nd"
"610","recreat","sum","cultural",5,1,"12",475590.7459,4686090.4713,"12_sum_agr_recreat","12_sum_agr_recreat_1","nd"
"611","recreat","sum","cultural",5,2,"12",476952.92855716,4683538.45745291,"12_sum_agr_recreat","12_sum_agr_recreat_2","nd"
"612","recreat","sum","cultural",5,3,"12",481873.1525149,4685006.3675879,"12_sum_agr_recreat","12_sum_agr_recreat_3","nd"
"613","recreat","sum","cultural",5,4,"12",477487.589956214,4691864.30084551,"12_sum_agr_recreat","12_sum_agr_recreat_4","nd"
"614","recreat","sum","cultural",5,5,"12",478955.552836757,4691638.7701972,"12_sum_agr_recreat","12_sum_agr_recreat_5","nd"
"615","recreat","sum","cultural",5,6,"12",479327.530859519,4692576.85306663,"12_sum_agr_recreat","12_sum_agr_recreat_6","nd"
"616","recreat","sum","cultural",5,7,"12",484442.007,4687205.7033,"12_sum_agr_recreat","12_sum_agr_recreat_7","nd"
"617","recreat","sum","cultural",5,8,"12",484310.2711,4689742.2847,"12_sum_agr_recreat","12_sum_agr_recreat_8","nd"
"618","recreat","sum","cultural",5,9,"12",485334.848317637,4688900.18375339,"12_sum_agr_recreat","12_sum_agr_recreat_9","nd"
"619","recreat","sum","cultural",5,10,"12",486140.314918758,4688239.70114047,"12_sum_agr_recreat","12_sum_agr_recreat_10","nd"
"620","recreat","sum","cultural",5,11,"12",485189.864329435,4688078.60782025,"12_sum_agr_recreat","12_sum_agr_recreat_11","nd"
"621","recreat","sum","cultural",5,12,"12",487815.68544909,4687176.48522699,"12_sum_agr_recreat","12_sum_agr_recreat_12","nd"
"622","recreat","sum","cultural",5,13,"12",489238.256873263,4686297.70963444,"12_sum_agr_recreat","12_sum_agr_recreat_13","nd"
"623","recreat","sum","cultural",5,14,"12",490240.94638431,4685485.59315638,"12_sum_agr_recreat","12_sum_agr_recreat_14","nd"
"624","recreat","sum","cultural",5,15,"12",491794.285512153,4685168.41866318,"12_sum_agr_recreat","12_sum_agr_recreat_15","nd"
"625","recreat","sum","cultural",5,16,"12",493479.0355,4684719.4308,"12_sum_agr_recreat","12_sum_agr_recreat_16","nd"
"626","recreat","sum","cultural",5,17,"12",503788.088149323,4668111.09077845,"12_sum_agr_recreat","12_sum_agr_recreat_17","nd"
"627","recreat","sum","cultural",5,18,"12",504641.882746511,4668610.48007115,"12_sum_agr_recreat","12_sum_agr_recreat_18","nd"
"628","recreat","sum","cultural",5,19,"12",504980.178718982,4669512.6026644,"12_sum_agr_recreat","12_sum_agr_recreat_19","nd"
"629","recreat","sum","cultural",5,20,"12",505785.645320103,4669544.82132845,"12_sum_agr_recreat","12_sum_agr_recreat_20","nd"
"630","recreat","sum","cultural",5,21,"12",506784.423905493,4669995.88262507,"12_sum_agr_recreat","12_sum_agr_recreat_21","nd"
